date,PX_LAST
2024-11-13,94009.0
2024-11-14,91576.9
2024-11-15,95811.0
2024-11-18,95889.1
2024-11-19,96930.7
2024-11-20,98706.0
2024-11-21,102907.0
2024-11-22,103732.7
2024-11-25,98969.2
2024-11-26,94887.0
2024-11-27,101095.5
2024-11-29,101529.0
2024-12-02,99743.4
2024-12-03,99640.1
2024-12-04,103128.9
2024-12-05,102984.4
2024-12-06,105729.9
2024-12-09,99903.4
2024-12-10,100094.3
2024-12-11,105435.8
2024-12-12,103634.6
2024-12-13,105590.6
2024-12-16,109987.6
2024-12-17,110637.9
2024-12-18,103795.1
2024-12-19,99060.5
2024-12-20,99339.9
2024-12-23,95677.2
2024-12-24,101925.6
2024-12-26,98049.6
2024-12-27,96835.4
2024-12-30,96474.8
2024-12-31,95626.4
2025-01-02,99761.5
2025-01-03,100818.2
2025-01-06,104800.9
2025-01-07,98334.1
2025-01-08,95738.2
2025-01-09,93614.7
2025-01-10,96733.8
2025-01-13,95408.0
2025-01-14,98456.0
2025-01-15,101661.5
2025-01-16,102311.7
2025-01-17,106965.0
2025-01-21,108102.9
2025-01-22,106088.2
2025-01-23,104924.6
2025-01-24,106702.7
2025-01-27,102965.3
2025-01-28,102728.5
2025-01-29,105886.7
2025-01-30,106516.3
2025-01-31,102849.4
2025-02-03,102718.4
2025-02-04,99917.9
2025-02-05,98432.0
2025-02-06,98003.9
2025-02-07,96699.3
2025-02-10,98401.8
2025-02-11,96130.1
2025-02-12,98114.7
2025-02-13,97223.1
2025-02-14,98275.9
2025-02-18,94750.0
2025-02-19,97010.0
2025-02-20,99425.0
2025-02-21,95295.0
2025-02-24,94530.0
2025-02-25,88465.0
2025-02-26,84785.0
2025-02-27,83825.0
2025-02-28,84650.0
